CONTROLN,TARGET_B,TARGET_D
162784,0,0
162787,0,0
162788,0,0
162789,0,0
162790,0,0
162791,0,0
162794,0,0
162797,0,0
162798,0,0
162802,0,0
162806,0,0
162807,0,0
162808,0,0
162809,0,0
162810,0,0
162812,0,0
162813,0,0
162815,0,0
162816,0,0
162817,0,0
162818,0,0
162819,0,0
162821,0,0
162822,0,0
162824,0,0
162834,0,0
162835,0,0
162836,0,0
162837,0,0
162838,0,0
162840,0,0
162841,1,10
162842,0,0
162847,0,0
162850,0,0
162853,0,0
162856,0,0
162857,0,0
162862,0,0
162864,0,0
162872,0,0
162874,0,0
162875,1,20
162876,0,0
162877,0,0
162879,0,0
162881,0,0
162883,0,0
162884,0,0
162886,0,0
162887,0,0
162890,0,0
162894,0,0
162895,0,0
162898,1,12
162900,0,0
162901,0,0
162902,0,0
162904,0,0
162905,0,0
162906,0,0
162916,0,0
162917,0,0
162918,0,0
162920,0,0
162923,0,0
162926,0,0
162928,0,0
162931,0,0
162932,0,0
162933,0,0
162934,0,0
162935,0,0
162940,0,0
162941,0,0
162943,0,0
162947,0,0
162948,0,0
162949,0,0
162951,0,0
162954,0,0
162961,0,0
162962,0,0
162965,0,0
162966,0,0
162967,1,50
162971,0,0
162972,0,0
162973,0,0
162977,0,0
162978,0,0
162979,0,0
162981,0,0
162983,0,0
162986,0,0
162988,0,0
162990,0,0
162991,0,0
162992,0,0
162998,0,0
163000,0,0
163001,0,0
163002,0,0
163003,0,0
163004,0,0
163005,0,0
163006,0,0
163007,0,0
163008,0,0
163009,0,0
163014,0,0
163015,0,0
163016,0,0
163017,0,0
163019,0,0
163021,0,0
163022,0,0
163024,0,0
163027,0,0
163028,0,0
163029,0,0
163030,0,0
163032,0,0
163035,0,0
163038,0,0
163039,0,0
163040,0,0
163043,0,0
163045,0,0
163046,0,0
163050,0,0
163052,0,0
163054,0,0
163058,0,0
163059,0,0
163063,0,0
163064,0,0
163067,0,0
163068,0,0
163071,0,0
163073,0,0
163077,1,15
163078,0,0
163082,0,0
163083,0,0
163084,0,0
163085,0,0
163086,0,0
163087,0,0
163088,0,0
163089,0,0
163091,0,0
163092,0,0
163093,0,0
163094,0,0
163095,0,0
163096,0,0
163098,0,0
163101,0,0
163102,0,0
163104,0,0
163105,0,0
163107,0,0
163108,0,0
163109,0,0
163112,0,0
163113,0,0
163114,1,10
163115,0,0
163118,0,0
163119,0,0
163124,0,0
163126,1,15
163127,0,0
163128,0,0
163132,0,0
163133,0,0
163135,0,0
163136,0,0
163138,0,0
163142,0,0
163143,0,0
163152,0,0
163153,0,0
163154,0,0
163155,0,0
163159,0,0
163160,0,0
163162,0,0
163163,0,0
163167,1,10
163169,1,15
163171,0,0
163172,0,0
163175,0,0
163176,0,0
163177,0,0
163179,0,0
163180,0,0
163183,0,0
163184,0,0
163185,0,0
163186,0,0
163188,0,0
163190,0,0
163192,0,0
163193,0,0
163195,0,0
163196,0,0
163202,1,12
163204,0,0
163205,0,0
163206,0,0
163207,0,0
163208,0,0
163209,0,0
163211,0,0
163212,0,0
163218,0,0
163219,0,0
163223,1,25
163224,0,0
163226,0,0
163229,0,0
163231,0,0
163235,0,0
163237,0,0
163238,0,0
163239,0,0
163240,0,0
163243,0,0
163245,0,0
163246,0,0
163247,0,0
163249,0,0
163257,0,0
163258,0,0
163260,0,0
163269,0,0
163270,0,0
163272,0,0
163274,0,0
163278,1,5
163280,0,0
163282,0,0
163283,0,0
163285,0,0
163286,0,0
163290,0,0
163292,0,0
163293,0,0
163295,0,0
163296,0,0
163299,0,0
163301,0,0
163302,1,20
163306,0,0
163307,0,0
163309,0,0
163310,0,0
163314,0,0
163315,0,0
163318,1,19
163319,0,0
163320,0,0
163321,0,0
163322,0,0
163325,0,0
163326,0,0
163328,0,0
163334,0,0
163335,0,0
163336,0,0
163337,0,0
163338,0,0
163340,0,0
163344,0,0
163346,0,0
163348,0,0
163349,0,0
163350,0,0
163353,0,0
163360,0,0
163362,0,0
163363,0,0
163368,0,0
163370,0,0
163371,0,0
163372,0,0
163373,0,0
163374,0,0
163376,0,0
163377,0,0
163378,0,0
163379,0,0
163380,0,0
163382,0,0
163385,0,0
163386,0,0
163387,0,0
163389,0,0
163392,0,0
163395,0,0
163398,0,0
163404,0,0
163406,0,0
163407,0,0
163409,0,0
163410,0,0
163413,0,0
163414,0,0
163415,0,0
163418,0,0
163419,0,0
163424,1,10
163425,0,0
163426,0,0
163427,0,0
163428,0,0
163430,0,0
163431,0,0
163433,1,16
163440,0,0
163441,0,0
163445,0,0
163447,0,0
163448,0,0
163449,0,0
163450,0,0
163451,0,0
163453,0,0
163454,0,0
163455,0,0
163456,0,0
163457,0,0
163458,0,0
163463,0,0
163464,0,0
163468,0,0
163472,0,0
163473,0,0
163474,0,0
163475,0,0
163476,0,0
163481,0,0
163486,0,0
163488,1,15
163492,0,0
163493,0,0
163495,0,0
163498,0,0
163499,0,0
163500,0,0
163502,0,0
163503,0,0
163504,0,0
163508,0,0
163509,0,0
163510,0,0
163513,0,0
163515,0,0
163518,0,0
163521,0,0
163523,0,0
163526,0,0
163527,0,0
163528,0,0
163530,0,0
163531,0,0
163532,0,0
163533,0,0
163535,0,0
163536,0,0
163537,0,0
163539,0,0
163541,0,0
163544,1,10
163547,0,0
163548,0,0
163549,0,0
163550,0,0
163551,0,0
163553,0,0
163554,0,0
163555,0,0
163556,0,0
163557,0,0
163559,0,0
163560,0,0
163561,0,0
163562,0,0
163563,0,0
163564,0,0
163567,0,0
163570,0,0
163571,0,0
163573,0,0
163574,0,0
163576,0,0
163580,0,0
163584,0,0
163589,0,0
163590,1,15
163593,0,0
163594,0,0
163595,0,0
163597,0,0
163598,0,0
163601,0,0
163603,0,0
163605,0,0
163610,0,0
163611,0,0
163612,0,0
163613,0,0
163616,0,0
163617,0,0
163618,0,0
163619,0,0
163620,0,0
163622,0,0
163624,0,0
163627,0,0
163628,0,0
163629,0,0
163630,0,0
163632,0,0
163633,0,0
163638,0,0
163640,0,0
163641,0,0
163645,0,0
163646,0,0
163648,0,0
163649,0,0
163651,0,0
163654,0,0
163657,0,0
163659,0,0
163661,0,0
163662,0,0
163663,0,0
163665,0,0
163671,0,0
163672,1,10
163673,0,0
163676,0,0
163678,0,0
163679,0,0
163680,0,0
163684,0,0
163686,0,0
163688,0,0
163689,0,0
163693,0,0
163695,0,0
163703,0,0
163707,0,0
163711,0,0
163712,0,0
163713,0,0
163715,0,0
163716,0,0
163722,0,0
163723,0,0
163728,0,0
163729,0,0
163730,0,0
163733,0,0
163734,0,0
163735,0,0
163736,0,0
163738,0,0
163741,0,0
163743,0,0
163747,0,0
163751,0,0
163753,0,0
163759,0,0
163760,0,0
163761,0,0
163762,0,0
163766,0,0
163767,0,0
163769,0,0
163770,0,0
163775,0,0
163777,0,0
163778,1,15
163784,0,0
163787,0,0
163788,0,0
163789,0,0
163790,0,0
163792,0,0
163794,0,0
163796,0,0
163803,0,0
163805,0,0
163806,0,0
163808,0,0
163810,0,0
163811,0,0
163812,1,11
163813,0,0
163814,1,4
163815,1,25
163816,0,0
163817,0,0
163823,0,0
163825,0,0
163826,0,0
163827,0,0
163829,0,0
163830,0,0
163831,0,0
163834,0,0
163835,0,0
163836,0,0
163837,0,0
163838,0,0
163839,0,0
163842,0,0
163849,0,0
163850,0,0
163851,0,0
163852,0,0
163853,0,0
163854,1,10
163859,0,0
163862,0,0
163863,0,0
163865,0,0
163867,0,0
163870,0,0
163871,0,0
163872,0,0
163876,0,0
163877,0,0
163878,0,0
163879,0,0
163886,0,0
163887,0,0
163888,0,0
163889,0,0
163890,0,0
163893,0,0
163895,0,0
163896,0,0
163897,0,0
163899,0,0
163902,0,0
163904,0,0
163907,0,0
163908,0,0
163912,0,0
163914,0,0
163916,0,0
163917,1,8
163918,0,0
163921,0,0
163922,0,0
163923,0,0
163924,0,0
163925,0,0
163927,0,0
163929,0,0
163930,0,0
163932,0,0
163938,0,0
163941,0,0
163946,0,0
163948,0,0
163952,0,0
163957,0,0
163960,0,0
163963,0,0
163964,0,0
163968,0,0
163969,0,0
163970,0,0
163974,0,0
163975,0,0
163976,0,0
163979,0,0
163980,0,0
163983,0,0
163985,0,0
163986,0,0
163987,0,0
163990,0,0
163991,0,0
163992,0,0
163993,0,0
163994,0,0
163995,0,0
163996,0,0
164001,0,0
164002,0,0
164005,0,0
164007,0,0
164010,0,0
164011,0,0
164012,0,0
164013,0,0
164016,0,0
164022,0,0
164023,0,0
164025,0,0
164028,0,0
164029,0,0
164031,0,0
164035,0,0
164036,0,0
164041,0,0
164042,0,0
164046,0,0
164049,0,0
164050,0,0
164052,0,0
164055,0,0
164056,0,0
164057,0,0
164058,0,0
164059,0,0
164060,0,0
164062,0,0
164063,0,0
164064,0,0
164065,0,0
164067,0,0
164068,0,0
164070,0,0
164072,0,0
164073,0,0
164074,0,0
164076,0,0
164079,0,0
164080,0,0
164081,0,0
164083,0,0
164084,0,0
164085,0,0
164086,0,0
164087,0,0
164088,0,0
164089,0,0
164090,0,0
164091,0,0
164092,0,0
164093,0,0
164094,0,0
164096,0,0
164097,0,0
164099,0,0
164100,0,0
164101,0,0
164104,0,0
164106,0,0
164109,0,0
164111,0,0
164112,1,35
164113,0,0
164117,0,0
164125,0,0
164126,0,0
164127,1,15
164128,0,0
164129,0,0
164132,0,0
164136,0,0
164137,0,0
164141,0,0
164142,0,0
164143,0,0
164144,0,0
164149,0,0
164151,0,0
164152,0,0
164155,0,0
164157,0,0
164158,0,0
164159,0,0
164161,0,0
164162,0,0
164164,0,0
164166,0,0
164170,0,0
164173,0,0
164174,0,0
164178,0,0
164179,0,0
164182,0,0
164183,0,0
164184,0,0
164185,0,0
164187,0,0
164191,0,0
164193,1,15
164194,0,0
164195,0,0
164197,0,0
164198,0,0
164200,0,0
164207,1,13
164209,0,0
164213,0,0
164215,0,0
164218,0,0
164221,0,0
164228,0,0
164229,0,0
164234,0,0
164235,0,0
164236,0,0
164237,0,0
164238,0,0
164239,0,0
164240,0,0
164243,0,0
164244,0,0
164247,0,0
164248,0,0
164250,0,0
164253,0,0
164256,0,0
164259,0,0
164260,0,0
164261,0,0
164262,0,0
164263,0,0
164264,0,0
164265,0,0
164267,0,0
164269,1,9
164270,0,0
164271,1,15
164273,0,0
164276,0,0
164277,0,0
164278,0,0
164279,0,0
164282,0,0
164283,0,0
164284,0,0
164286,0,0
164287,0,0
164292,0,0
164293,0,0
164294,0,0
164295,0,0
164297,0,0
164298,0,0
164299,0,0
164304,0,0
164307,0,0
164308,0,0
164309,0,0
164310,0,0
164311,0,0
164312,0,0
164313,0,0
164326,0,0
164327,0,0
164331,1,15
164334,0,0
164338,0,0
164339,0,0
164340,0,0
164341,0,0
164343,0,0
164344,0,0
164347,0,0
164351,0,0
164353,0,0
164358,0,0
164359,0,0
164361,0,0
164362,0,0
164365,0,0
164366,0,0
164368,0,0
164369,0,0
164370,0,0
164371,0,0
164373,0,0
164374,0,0
164375,0,0
164376,0,0
164377,0,0
164378,0,0
164379,0,0
164380,0,0
164381,0,0
164382,0,0
164383,0,0
164391,0,0
164393,0,0
164394,0,0
164396,0,0
164397,1,13
164398,0,0
164399,0,0
164402,0,0
164403,0,0
164405,0,0
164410,0,0
164411,0,0
164413,0,0
164416,0,0
164417,0,0
164422,0,0
164423,1,27
164425,0,0
164428,0,0
164429,0,0
164430,0,0
164431,0,0
164432,0,0
164434,0,0
164435,0,0
164438,1,13
164439,0,0
164441,0,0
164442,0,0
164445,0,0
164447,0,0
164448,0,0
164449,0,0
164450,0,0
164452,0,0
164453,0,0
164454,0,0
164455,0,0
164456,0,0
164457,0,0
164458,0,0
164459,0,0
164463,0,0
164464,0,0
164467,1,10
164468,0,0
164469,0,0
164470,0,0
164471,0,0
164476,0,0
164477,0,0
164478,0,0
164480,0,0
164482,0,0
164484,0,0
164487,0,0
164489,0,0
164492,0,0
164496,0,0
164497,0,0
164498,0,0
164499,1,15
164508,0,0
164509,0,0
164510,0,0
164511,0,0
164514,0,0
164519,0,0
164525,0,0
164526,0,0
164531,0,0
164533,0,0
164534,0,0
164535,0,0
164536,0,0
164540,0,0
164546,0,0
164547,0,0
164549,0,0
164552,0,0
164554,1,21
164557,0,0
164559,0,0
164562,0,0
164563,0,0
164565,0,0
164567,0,0
164569,0,0
164570,1,12
164572,0,0
164577,1,12
164578,0,0
164579,0,0
164581,0,0
164583,0,0
164585,0,0
164588,0,0
164590,0,0
164591,0,0
164595,0,0
164604,0,0
164606,0,0
164607,0,0
164608,0,0
164613,0,0
164614,0,0
164616,0,0
164617,0,0
164618,0,0
164619,0,0
164620,0,0
164621,0,0
164627,0,0
164628,0,0
164631,0,0
164632,0,0
164636,0,0
164637,1,20
164638,0,0
164639,0,0
164641,0,0
164642,0,0
164643,0,0
164645,0,0
164647,0,0
164648,0,0
164649,0,0
164654,0,0
164656,0,0
164657,0,0
164658,0,0
164659,0,0
164660,0,0
164661,0,0
164662,0,0
164663,0,0
164665,0,0
164667,0,0
164671,0,0
164676,0,0
164678,0,0
164680,0,0
164683,0,0
164685,0,0
164687,0,0
164690,0,0
164691,0,0
164693,0,0
164694,0,0
164695,0,0
164698,0,0
164701,0,0
164703,0,0
164706,0,0
164707,0,0
164709,0,0
164710,0,0
164711,1,25
164712,0,0
164716,0,0
164717,0,0
164718,0,0
164720,0,0
164723,0,0
164726,0,0
164728,0,0
164731,0,0
164732,0,0
164735,0,0
164736,0,0
164737,0,0
164738,1,15
164739,0,0
164740,0,0
164743,0,0
164744,0,0
164745,0,0
164746,0,0
164750,1,25
164751,0,0
164753,0,0
164754,0,0
164755,0,0
164757,0,0
164759,0,0
164761,0,0
164763,0,0
164764,0,0
164765,0,0
164768,0,0
164769,0,0
164770,0,0
164771,1,25
164772,1,16
164774,0,0
164775,0,0
164776,1,10
164777,0,0
164778,0,0
164779,0,0
164780,0,0
164781,0,0
164782,0,0
164784,0,0
164789,0,0
164790,1,10
164791,0,0
164793,0,0
164795,0,0
164797,0,0
164798,0,0
164800,0,0
164801,0,0
164802,0,0
164806,0,0
164807,0,0
164808,0,0
164809,0,0
164810,0,0
164812,0,0
164813,0,0
164814,0,0
164818,0,0
164823,0,0
164825,0,0
164827,1,22
164831,0,0
164833,1,20
164834,0,0
164837,0,0
164838,0,0
164839,0,0
164840,0,0
164842,0,0
164844,0,0
164847,0,0
164852,0,0
164853,0,0
164854,0,0
164855,0,0
164858,0,0
164860,0,0
164861,1,10
164865,0,0
164868,0,0
164869,0,0
164870,0,0
164872,0,0
164873,0,0
164874,0,0
164875,0,0
164876,0,0
164879,0,0
164884,0,0
164886,0,0
164887,0,0
164888,0,0
164890,0,0
164891,0,0
164895,0,0
164898,0,0
164901,0,0
164902,0,0
164905,0,0
164906,0,0
164907,0,0
164908,0,0
164909,0,0
164910,1,7
164914,0,0
164915,0,0
164916,0,0
164918,0,0
164919,0,0
164926,1,11
164928,0,0
164929,0,0
164930,0,0
164932,0,0
164936,0,0
164937,0,0
164938,0,0
164941,1,6
164942,0,0
164943,0,0
164946,0,0
164949,0,0
164950,0,0
164957,0,0
164959,0,0
164967,0,0
164970,1,21
164971,0,0
164973,0,0
164976,0,0
164977,0,0
164980,0,0
164982,0,0
164983,0,0
164985,0,0
164990,0,0
164992,0,0
164995,0,0
164996,0,0
164998,0,0
164999,0,0
165005,0,0
165006,0,0
165007,0,0
165008,0,0
165011,0,0
165012,0,0
165020,0,0
165021,0,0
165022,0,0
165024,0,0
165025,0,0
165026,0,0
165028,0,0
165034,0,0
165035,0,0
165036,0,0
165040,0,0
165043,0,0
165044,0,0
165046,1,25
165055,0,0
165057,0,0
165058,0,0
165062,0,0
165065,0,0
165067,0,0
165068,0,0
165072,0,0
165075,0,0
165077,0,0
165078,0,0
165081,1,10
165089,0,0
165091,0,0
165092,0,0
165094,0,0
165095,0,0
165101,0,0
165103,0,0
165104,0,0
165105,0,0
165110,0,0
165111,1,20
165113,0,0
165115,0,0
165116,1,10
165117,0,0
165120,1,15
165121,0,0
165122,0,0
165123,0,0
165124,0,0
165126,0,0
165127,0,0
165129,0,0
165132,0,0
165133,0,0
165134,0,0
165137,0,0
165138,0,0
165141,1,16
165142,0,0
165144,0,0
165145,0,0
165146,0,0
165147,0,0
165149,0,0
165150,0,0
165151,0,0
165152,0,0
165153,0,0
165158,0,0
165159,0,0
165161,0,0
165163,0,0
165164,0,0
165166,0,0
165167,0,0
165169,0,0
165171,0,0
165172,0,0
165173,0,0
165174,0,0
165175,0,0
165176,0,0
165178,0,0
165181,0,0
165182,0,0
165183,0,0
165184,0,0
165186,0,0
165187,0,0
165188,0,0
165191,0,0
165194,0,0
165197,0,0
165206,0,0
165210,0,0
165213,0,0
165214,0,0
165216,0,0
165219,0,0
165222,0,0
165223,0,0
165226,0,0
165227,0,0
165229,0,0
165230,0,0
165231,0,0
165236,0,0
165239,0,0
165240,0,0
165243,0,0
165247,0,0
165248,0,0
165249,0,0
165250,0,0
165253,0,0
165255,0,0
165257,0,0
165258,0,0
165261,0,0
165262,0,0
165263,0,0
165264,1,20
165265,0,0
165266,0,0
165268,0,0
165270,0,0
165271,0,0
165275,0,0
165276,0,0
165277,0,0
165279,0,0
165280,0,0
165282,0,0
165285,0,0
165286,0,0
165288,0,0
165291,0,0
165292,0,0
165293,0,0
165294,0,0
165298,0,0
165300,0,0
165301,0,0
165303,0,0
165304,0,0
165305,0,0
165306,0,0
165307,0,0
165309,0,0
165310,0,0
165313,0,0
165315,0,0
165316,0,0
165317,0,0
165318,1,10
165321,0,0
165322,0,0
165323,0,0
165324,0,0
165328,0,0
165330,0,0
165331,0,0
165332,0,0
165333,0,0
165334,0,0
165337,0,0
165338,0,0
165339,0,0
165341,0,0
165342,0,0
165344,0,0
165345,0,0
165346,0,0
165347,0,0
165348,0,0
165350,0,0
165351,0,0
165352,0,0
165354,0,0
165355,1,16
165356,0,0
165357,0,0
165358,0,0
165359,0,0
165361,0,0
165362,0,0
165365,0,0
165370,0,0
165371,0,0
165372,0,0
165373,0,0
165374,0,0
165375,0,0
165377,0,0
165381,0,0
165382,0,0
165383,0,0
165387,1,8
165391,0,0
165393,0,0
165395,0,0
165396,0,0
165397,0,0
165399,0,0
165400,0,0
165401,1,21
165403,0,0
165404,0,0
165407,0,0
165411,0,0
165414,0,0
165416,0,0
165417,0,0
165418,0,0
165421,0,0
165423,0,0
165425,0,0
165428,0,0
165429,0,0
165433,0,0
165436,1,26
165437,0,0
165439,0,0
165441,0,0
165447,0,0
165449,0,0
165450,0,0
165452,0,0
165455,0,0
165457,0,0
165458,0,0
165461,0,0
165462,0,0
165463,0,0
165464,0,0
165466,0,0
165467,0,0
165468,1,5
165469,0,0
165470,0,0
165471,1,26
165473,0,0
165475,0,0
165477,0,0
165479,0,0
165482,0,0
165483,0,0
165484,0,0
165487,0,0
165488,0,0
165492,0,0
165493,1,30
165495,0,0
165497,1,15
165498,0,0
165499,0,0
165502,0,0
165504,0,0
165505,0,0
165507,0,0
165511,0,0
165514,0,0
165517,0,0
165520,0,0
165522,0,0
165523,0,0
165524,0,0
165525,0,0
165526,0,0
165527,1,21
165531,0,0
165534,0,0
165537,0,0
165539,0,0
165541,0,0
165543,0,0
165545,0,0
165546,0,0
165548,0,0
165549,0,0
165550,0,0
165551,0,0
165552,0,0
165554,0,0
165555,0,0
165560,0,0
165561,0,0
165562,0,0
165565,0,0
165567,0,0
165568,0,0
165570,1,30
165572,0,0
165574,0,0
165577,0,0
165578,0,0
165580,0,0
165581,0,0
165582,0,0
165584,0,0
165585,0,0
165587,0,0
165588,0,0
165589,1,25
165591,0,0
165592,0,0
165593,0,0
165594,0,0
165595,0,0
165596,0,0
165600,0,0
165601,0,0
165602,0,0
165603,0,0
165607,0,0
165609,0,0
165613,0,0
165615,0,0
165616,0,0
165619,0,0
165621,0,0
165622,0,0
165624,0,0
165629,0,0
165631,0,0
165632,0,0
165633,0,0
165634,0,0
165635,0,0
165636,0,0
165637,0,0
165639,0,0
165642,0,0
165645,1,2
165647,0,0
165648,0,0
165650,0,0
165651,0,0
165652,0,0
165653,0,0
165655,0,0
165657,0,0
165658,0,0
165659,0,0
165662,1,20
165665,0,0
165667,0,0
165668,0,0
165670,0,0
165671,0,0
165672,0,0
165675,0,0
165677,0,0
165678,0,0
165679,0,0
165681,0,0
165683,0,0
165685,0,0
165687,0,0
165693,0,0
165694,0,0
165699,1,12
165701,0,0
165704,0,0
165706,0,0
165709,0,0
165712,1,12
165713,1,50
165714,0,0
165715,0,0
165716,0,0
165717,1,40
165720,0,0
165721,0,0
165722,0,0
165724,0,0
165725,0,0
165730,0,0
165731,0,0
165732,0,0
165733,0,0
165734,0,0
165736,0,0
165737,0,0
165741,0,0
165742,0,0
165743,1,20
165745,0,0
165747,0,0
165748,0,0
165751,0,0
165754,0,0
165756,0,0
165757,0,0
165759,0,0
165761,0,0
165763,0,0
165765,1,10
165766,0,0
165770,0,0
165771,0,0
165772,0,0
165773,0,0
165780,0,0
165781,0,0
165782,0,0
165783,0,0
165786,0,0
165787,0,0
165788,0,0
165790,0,0
165792,0,0
165797,0,0
165803,0,0
165804,0,0
165805,0,0
165807,0,0
165809,0,0
165812,0,0
165813,0,0
165814,0,0
165816,0,0
165817,0,0
165818,1,25
165821,0,0
165823,0,0
165824,0,0
165826,0,0
165828,0,0
165829,0,0
165831,0,0
165832,0,0
165833,0,0
165834,0,0
165840,0,0
165843,0,0
165845,0,0
165846,0,0
165848,0,0
165849,0,0
165851,0,0
165852,0,0
165854,0,0
165855,0,0
165859,0,0
165861,0,0
165863,0,0
165872,0,0
165873,0,0
165879,0,0
165880,0,0
165881,0,0
165883,0,0
165885,1,20
165888,0,0
165889,0,0
165890,0,0
165892,0,0
165893,0,0
165894,0,0
165896,0,0
165900,0,0
165901,0,0
165902,0,0
165903,0,0
165904,0,0
165905,0,0
165908,0,0
165909,0,0
165912,0,0
165914,0,0
165916,0,0
165919,0,0
165920,0,0
165921,0,0
165922,0,0
165923,0,0
165929,1,14
165933,1,20
165935,0,0
165937,0,0
165941,0,0
165943,0,0
165944,0,0
165947,0,0
165948,0,0
165950,0,0
165951,0,0
165952,0,0
165953,0,0
165954,0,0
165955,0,0
165956,0,0
165957,0,0
165959,0,0
165961,0,0
165963,0,0
165966,1,15
165967,0,0
165970,0,0
165973,0,0
165979,0,0
165980,0,0
165981,0,0
165982,0,0
165984,0,0
165985,0,0
165987,0,0
165992,0,0
165993,0,0
165997,0,0
165998,0,0
165999,0,0
166001,0,0
166002,0,0
166006,0,0
166008,0,0
166009,0,0
166011,0,0
166012,0,0
166013,0,0
166014,0,0
166015,0,0
166016,0,0
166020,0,0
166021,0,0
166026,0,0
166027,0,0
166028,0,0
166030,0,0
166033,0,0
166036,0,0
166037,0,0
166038,0,0
166040,0,0
166045,0,0
166046,0,0
166047,0,0
166049,0,0
166050,0,0
166051,0,0
166054,0,0
166057,0,0
166059,0,0
166061,0,0
166062,0,0
166065,1,15
166066,0,0
166067,1,25
166068,0,0
166069,0,0
166070,0,0
166074,0,0
166075,0,0
166076,0,0
166077,0,0
166078,0,0
166079,0,0
166081,0,0
166082,0,0
166084,0,0
166085,0,0
166087,0,0
166088,0,0
166090,0,0
166092,0,0
166094,0,0
166095,0,0
166097,0,0
166098,0,0
166100,0,0
166102,0,0
166104,0,0
166110,0,0
166111,0,0
166112,0,0
166113,0,0
166116,0,0
166117,0,0
166119,0,0
166121,0,0
166126,0,0
166127,0,0
166130,0,0
166131,0,0
166132,0,0
166134,0,0
166136,0,0
166138,0,0
166139,0,0
166141,0,0
166143,0,0
166147,0,0
166148,0,0
166149,0,0
166150,0,0
166152,0,0
166153,0,0
166155,0,0
166156,0,0
166157,0,0
166160,0,0
166162,0,0
166165,0,0
166166,0,0
166167,0,0
166168,0,0
166170,0,0
166171,0,0
166174,0,0
166175,0,0
166176,0,0
166178,0,0
166179,0,0
166180,0,0
166181,0,0
166183,0,0
166185,0,0
166186,0,0
166189,0,0
166190,0,0
166193,0,0
166197,0,0
166201,0,0
166202,0,0
166206,0,0
166208,0,0
166209,0,0
166210,0,0
166211,0,0
166212,0,0
166214,0,0
166215,0,0
166216,0,0
166217,0,0
166218,0,0
166219,0,0
166222,0,0
166231,0,0
166233,0,0
166234,0,0
166235,0,0
166237,0,0
166238,0,0
166239,0,0
166241,0,0
166242,0,0
166246,0,0
166247,0,0
166248,0,0
166249,0,0
166250,0,0
166255,0,0
166258,0,0
166264,0,0
166265,0,0
166267,0,0
166268,0,0
166269,0,0
166272,0,0
166273,0,0
166274,0,0
166275,0,0
166281,0,0
166289,0,0
166292,0,0
166293,0,0
166295,0,0
166296,0,0
166297,1,30
166299,0,0
166300,0,0
166301,0,0
166304,0,0
166305,0,0
166306,0,0
166307,0,0
166309,0,0
166312,0,0
166313,0,0
166315,0,0
166318,0,0
166321,0,0
166323,0,0
166326,0,0
166328,0,0
166331,0,0
166333,0,0
166338,0,0
166339,0,0
166343,0,0
166344,0,0
166346,0,0
166347,0,0
166348,0,0
166352,0,0
166355,0,0
166357,0,0
166358,1,16
166359,1,20
166362,0,0
166363,0,0
166365,0,0
166366,0,0
166367,0,0
166370,0,0
166371,0,0
166372,0,0
166374,0,0
166376,0,0
166380,0,0
166381,0,0
166382,0,0
166384,1,5
166389,0,0
166391,0,0
166393,0,0
166394,0,0
166399,0,0
166401,0,0
166403,0,0
166404,1,20
166405,0,0
166407,0,0
166408,0,0
166410,0,0
166414,0,0
166417,0,0
166420,0,0
166421,0,0
166424,0,0
166427,0,0
166428,0,0
166429,1,15
166430,0,0
166432,0,0
166433,0,0
166439,0,0
166440,0,0
166441,0,0
166443,0,0
166444,0,0
166445,0,0
166446,0,0
166447,0,0
166448,0,0
166449,0,0
166450,0,0
166451,1,15
166453,1,10
166456,0,0
166458,0,0
166459,0,0
166463,0,0
166464,0,0
166465,0,0
166468,0,0
166469,0,0
166471,0,0
166472,0,0
166473,0,0
166476,0,0
166477,0,0
166486,0,0
166487,0,0
166488,0,0
166489,0,0
166490,0,0
166491,1,14
166494,0,0
166495,0,0
166501,0,0
166502,0,0
166503,0,0
166505,0,0
166506,0,0
166512,0,0
166513,0,0
166515,0,0
166516,0,0
166517,0,0
166519,0,0
166522,0,0
166524,0,0
166526,0,0
166530,0,0
166531,0,0
166532,0,0
166533,0,0
166536,0,0
166537,0,0
166538,0,0
166539,0,0
166540,0,0
166541,0,0
166542,0,0
166543,0,0
166549,1,5
166550,0,0
166553,0,0
166557,0,0
166559,0,0
166561,0,0
166562,0,0
166563,0,0
166565,0,0
166566,0,0
166567,0,0
166569,0,0
166570,0,0
166571,0,0
166573,0,0
166575,0,0
166580,0,0
166581,0,0
166582,1,21
166584,0,0
166587,0,0
166590,0,0
166591,0,0
166592,0,0
166593,0,0
166594,0,0
166597,0,0
166598,0,0
166601,0,0
166603,0,0
166607,0,0
166609,0,0
166611,0,0
166612,0,0
166618,0,0
166620,0,0
166621,0,0
166622,0,0
166625,0,0
166626,0,0
166627,0,0
166628,0,0
166629,0,0
166631,0,0
166632,0,0
166633,0,0
166635,0,0
166636,0,0
166637,0,0
166638,0,0
166640,0,0
166643,0,0
166644,0,0
166645,0,0
166649,1,5
166655,0,0
166658,0,0
166659,0,0
166660,1,8
166661,0,0
166662,0,0
166665,0,0
166668,0,0
166669,0,0
166670,0,0
166672,0,0
166673,0,0
166675,0,0
166676,0,0
166679,0,0
166680,0,0
166682,0,0
166683,0,0
166684,0,0
166689,0,0
166691,0,0
166692,0,0
166694,0,0
166695,0,0
166696,0,0
166699,0,0
166701,0,0
166702,0,0
166703,0,0
166704,0,0
166708,0,0
166710,0,0
166712,0,0
166713,0,0
166715,0,0
166716,0,0
166718,0,0
166719,0,0
166720,0,0
166726,0,0
